ID,a,e,i,Omega,omega,M,q,Q,period_yr,match_full_name,pdes,spkid,kind,sbdb_class,pha,H,diameter_km,moid_au,data_arc_d,n_obs,condition_code,first_obs,last_obs,soln_date,orbit_id,sbdb_epoch_jd,sbdb_a,sbdb_e,sbdb_i,sbdb_om,sbdb_w,sbdb_ma,match_dist,second_best,second_dist,dM_sbdb,hz_a,hz_e,hz_i,hz_om,hz_w,hz_ma,hz_da,hz_de,hz_di,hz_dom,hz_dw,hz_dM,hz_maxdev
106,1.3706137,0.2691824,40.78349,190.01269,218.35394,245.45258,1.00166861476112,1.73955878523888,1.6046214845753943,53789 (2000 ED104),53789,20053789,an,APO,Y,17.35,0.843,.0476226,26073,1260,0,1955-04-16,2026-09-03,2026-09-04 06:21:23,JPL 252,2461200.5,1.370613669579136,0.2691823290040241,40.78349692268065,190.0126939062147,218.3539479233681,245.4525792740444,0.0005796478249467763,(2019 TS7),635.5708641922442,-7.259556014105328e-07,1.3706136695016,0.2691823289204828,40.78349692371212,190.0126939052639,218.3539479071605,245.452579361052,-3.049840002766757e-08,-7.107951716101013e-08,6.92371212096532e-06,3.905263895376265e-06,7.907160494369236e-06,-6.38948023379271e-07,7.907160494369236e-06
107,1.6566052,0.4679086,6.62299,218.89189,203.11336,87.04789,0.88146538011528,2.43174501988472,2.1322029033555694,164400 (2005 GN59),164400,20164400,an,APO,Y,17.36,,.0499018,17430,2106,0,1978-08-24,2026-05-14,2026-06-06 23:49:12,JPL 361,2461200.5,1.656605167008947,0.4679085747201063,6.622992875544553,218.8918890868923,203.1133599020552,87.04788818950695,0.0001625576513471009,(2020 VC1),214.63958087181473,-1.810493046150441e-06,1.656605167149326,0.4679085747264563,6.62299287650512,218.8918890870683,203.113359904747,87.04788807196239,-3.2850673958861876e-08,-2.527354370229773e-08,2.8765051203194503e-06,-9.129316822509281e-07,-9.525300015411631e-08,-1.928037590914755e-06,1.928037590914755e-06
108,2.4621481,0.6417744,19.57999,168.84081,54.50171,48.69357,0.88200448041136,4.04229171958864,3.8634140846632126,243566 (1995 SA),243566,20243566,an,APO,Y,17.37,0.881,.0406381,12939,580,0,1991-03-07,2026-08-09,2026-08-10 06:50:37,JPL 121,2461200.5,2.462148137420497,0.6417744162228717,19.57998856985879,168.8408073780883,54.50171559956223,48.69357384223633,0.0003211542852428734,(2010 HD33),477.0304702381191,3.842236338869043e-06,2.462148137695317,0.6417744162615808,19.5799885675111,168.8408073621155,54.50171560231752,48.69357366148879,3.769531708996965e-08,1.6261580859655567e-08,-1.432488897279427e-06,-2.63788450638458e-06,5.602317514785682e-06,3.6614887903851923e-06,5.602317514785682e-06
109,1.0630885,0.4831758,8.88522,325.49909,121.45239,143.61254,0.5494298635417001,1.5767471364583001,1.096109975662679,4769 Castalia (1989 PB),4769,20004769,an,APO,Y,17.38,1.4,.0204067,13488,746,0,1989-08-01,2026-07-06,2026-07-07 06:18:55,JPL 187,2461200.5,1.06308849137437,0.4831758015789954,8.885190449241405,325.4991410102804,121.4523453593787,143.6125672636032,0.0036973351416194405,(2020 PY2),286.93224728154075,2.7263603215033072e-05,1.063088491314499,0.4831758015191781,8.88519045015115,325.499140980537,121.452345370162,143.6125673371879,-8.685501207139623e-09,1.5191781166379315e-09,-2.9549848850507487e-05,5.098053696883653e-05,-4.462983798703135e-05,2.733718790182138e-05,5.098053696883653e-05
110,2.9222508,0.7155033,13.85069,192.31083,113.63224,302.22427,0.8313707091723601,5.0131308908276395,4.9954685519783215,(2022 AP7),2022 AP7,54239714,au,APO,Y,17.38,,.0457676,2984,48,1,2017-12-20,2026-02-20,2026-02-20 05:55:11,10,2461200.5,2.922250532188893,0.7155031877088643,13.85070626746836,192.311017717304,113.6321174017661,302.2243008725321,0.011245177598964639,612558 (2003 OB4),440.9838131378617,3.087253213607255e-05,2.922250531148568,0.715503187706391,13.85070626973696,192.3110177072001,113.632117410284,302.2243010197576,-2.6885143222799e-07,-1.12293608967029e-07,1.6269736960339287e-05,0.00018770720009797515,-0.00012258971599976576,3.101975761410358e-05,0.00018770720009797515
111,2.1909924,0.5722836,30.25143,248.22125,159.71808,145.29814,0.9371233817553599,3.4448614182446398,3.2431072169160324,518678 (2008 UZ94),518678,20518678,an,APO,Y,17.38,,.0268547,5306,386,0,2008-10-28,2023-05-09,2026-04-08 06:21:00,95,2461200.5,2.190992444387236,0.5722836235361237,30.25143979556629,248.2212643695998,159.7180791142407,145.2981348614783,0.0008730657135540018,(2016 VX5),389.42769437982133,-5.138521686376407e-06,2.190992444650493,0.5722836234885357,30.25143979451096,248.2212643735221,159.7180791110844,145.29813484337,4.465049308066682e-08,2.3488535672022692e-08,9.794510962279901e-06,1.4373522105870506e-05,-8.889155935776216e-07,-5.156629981684091e-06,1.4373522105870506e-05
112,1.0853129,0.186996,62.10129,0.98343,104.96868,337.12011,0.8823637289516,1.2882620710483998,1.1306610919384725,143649 (2003 QQ47),143649,20143649,an,APO,Y,17.39,,.00300041,7198,1250,0,2003-08-24,2023-05-09,2024-12-01 05:20:47,189,2461200.5,1.085312913741141,0.1869960323870927,62.10129347007511,0.9834348969303146,104.9686712534301,337.1201170189441,0.000534503597818488,(2017 TF4),958.9385470035488,7.018944074843603e-06,1.085312913769425,0.1869960323521963,62.10129346977378,0.9834348962221897,104.9686712468841,337.1201169554102,1.3769425155629733e-08,3.235219631081421e-08,3.4697737802957818e-06,4.896222179695542e-06,-8.753115906756648e-06,6.955410185582878e-06,8.753115906756648e-06
113,1.833463,0.8651747,8.41081,38.76304,49.00459,115.71954,0.24719719901390008,3.4197288009860998,2.4826084269846875,242643 (2005 NZ6),242643,20242643,an,APO,Y,17.39,1.989,.00562259,7303,757,0,2005-07-03,2025-07-01,2025-07-08 20:42:41,130,2461200.5,1.833463047416303,0.8651747237936435,8.410806938177211,38.76303481613506,49.00459566604592,115.7195349669835,0.0004187971859620062,(2019 GQ20),541.2627652067756,-5.033016492461684e-06,1.833463047323445,0.865174723775087,8.410806934865564,38.76303478330444,49.00459569709854,115.7195349856155,4.732344494051688e-08,2.3775087010236007e-08,-3.0651344360421717e-06,-5.216695569743024e-06,5.697098544032997e-06,-5.014384498736035e-06,5.697098544032997e-06
114,2.501242,0.6462794,28.42255,142.31976,218.49978,93.58861,0.8847408209852001,4.1177431790148,3.95579310267181,153311 (2001 MG1),153311,20153311,an,APO,Y,17.40,,.0402986,13400,254,0,1989-07-01,2026-03-09,2026-08-31 06:25:29,JPL 91,2461200.5,2.501241968946593,0.6462793520998439,28.42255414859933,142.319751185132,218.4997978859464,93.58859668414219,0.0010233238237652023,(2020 BR3),490.0016512015611,-1.3315857813722687e-05,2.501241969362755,0.6462793520847152,28.4225541477659,142.31975119118,218.4997978905605,93.58859659245829,-3.063724518526101e-08,-4.7915284739907804e-08,4.147765899631395e-06,-8.808820012973229e-06,1.789056051393345e-05,-1.3407541700871661e-05,1.789056051393345e-05
115,1.9014803,0.5951473,3.69008,109.438,43.4671,46.39647,0.7698194334518099,3.03314116654819,2.6220305380727122,220839 (2004 VA),220839,20220839,an,APO,Y,17.45,,.0233469,8357,1375,0,2003-07-27,2026-06-13,2026-07-14 06:53:39,JPL 241,2461200.5,1.901480346045882,0.5951472824695428,3.69007555331529,109.4380763389158,43.46703082087232,46.39647005026359,0.00515618428964399,(2008 AU28),223.96428908990285,5.0263594175703474e-08,1.901480345746129,0.5951472824730805,3.690075552064155,109.4380763147679,43.46703084225292,46.39647023717279,4.5746128884971426e-08,-1.7526919582344647e-08,-4.4479358449756035e-06,7.631476790948e-05,-6.915774707749733e-05,2.3717279873380903e-07,7.631476790948e-05
116,2.5405049,0.6679634,6.22709,64.2053,142.61518,74.30375,0.84354060927934,4.2374691907206605,4.049300949691153,153220 (2000 YN29),153220,20153220,an,APO,Y,17.43,,.0316391,10070,206,0,1997-06-08,2025-01-02,2025-01-03 05:26:24,69,2461200.5,2.540504974756137,0.6679632386118813,6.227063201455155,64.20525810713987,142.6152048023706,74.3037527907109,0.0027983211544322945,(2007 LU19),268.0697056111041,2.790710908584515e-06,2.540504973934528,0.6679632386859828,6.227063204310779,64.20525809187298,142.6152048128809,74.30375296160635,7.393452783333032e-08,-1.6131401714414295e-07,-2.6795689220371344e-05,-4.190812700244351e-05,2.4812880894842237e-05,2.9616063557114103e-06,4.190812700244351e-05
117,0.9326616,0.0913984,18.68411,278.65037,118.23951,124.27217,0.84741782201856,1.01790537798144,0.9007124052963308,325395 (2009 CQ5),325395,20325395,an,ATE,Y,17.43,,.048485,4594,521,0,2009-02-14,2021-09-13,2026-09-03 06:19:08,JPL 126,2461200.5,0.9326615847800629,0.09139836073251553,18.68411668734828,278.6503487362125,118.2395412637698,124.2721692413332,0.0019214918322764554,(2013 AK11),319.5147602229782,-7.586668004933017e-07,0.9326615847720677,0.09139836071513116,18.68411668751988,278.650348735696,118.2395412576604,124.2721693056464,-1.522793224850716e-08,-3.9284868844080556e-08,6.687519878312287e-06,-2.1264303995849332e-05,3.12576603960224e-05,-6.943536163817043e-07,3.12576603960224e-05
118,1.4900466,0.3666013,68.42022,262.94888,188.81131,66.18458,0.94379357937942,2.0362996206205803,1.8188621112352017,434677 (2006 BZ7),434677,20434677,an,APO,Y,17.44,,.0378042,7332,264,0,2006-01-23,2026-02-19,2026-02-20 05:57:15,68,2461200.5,1.490046634687075,0.3666013116885133,68.42020593971563,262.9488715225867,188.8113195494543,66.18456978555213,0.000950592027574009,(2016 MB1),888.4232618643038,-1.0214447854650643e-05,1.490046634639031,0.366601311677142,68.42020594111874,262.948871522753,188.8113195497608,66.18456984750793,3.4639030976890695e-08,1.167714197558567e-08,-1.405888126271293e-05,-8.477246979055053e-06,9.549760818572395e-06,-1.0152492052384332e-05,1.0152492052384332e-05
119,2.8027314,0.6361596,13.44416,272.69833,171.76973,91.42447,1.0197469136685597,4.58571588633144,4.692153579856886,458436 (2011 AL52),458436,20458436,an,AMO,Y,17.45,1.102,.0389976,5599,168,0,2011-01-14,2026-05-14,2026-05-14 06:50:45,47,2461200.5,2.802731403530801,0.6361596477827335,13.44415839187703,272.6983653596009,171.7696853898478,91.42448103554577,0.0028489520910335124,(2013 XN24),348.9419456486184,1.1035545753657061e-05,2.802731403487249,0.6361596477124906,13.44415839451192,272.6983653527533,171.7696853816315,91.4244810255941,3.4872491561088736e-09,4.7712490514051353e-08,-1.6054880802585103e-06,3.535275328658827e-05,-4.461836851987755e-05,1.102559411947368e-05,4.461836851987755e-05
120,2.4281288,0.6737478,7.77266,261.43576,54.65804,271.1859,0.79218236288336,4.064075237116641,3.7836205903786415,186844 (2004 GA1),186844,20186844,an,APO,Y,17.45,,.0188647,8660,903,0,2000-04-12,2023-12-28,2025-12-22 05:38:30,158,2461200.5,2.428128815534416,0.6737478109642138,7.772663061852133,261.4357612052626,54.65803687792744,271.1858993328628,0.0002283845614946459,(2017 MQ7),370.80860012687236,-6.671372148048249e-07,2.428128816084588,0.6737478109910284,7.772663059621229,261.435761185836,54.65803688702812,271.1858991436843,1.6084587883824497e-08,1.0991028420725968e-08,3.059621229262177e-06,1.1858359698635468e-06,-3.1129718820466223e-06,-8.563156939089822e-07,3.1129718820466223e-06
121,2.5188915,0.6365663,13.75276,275.18421,331.89473,217.87283,0.9154500577435499,4.122332942256451,3.9977367388256217,(2020 SL1),2020 SL1,54054501,au,APO,Y,17.45,,.0428832,5858,70,1,2008-10-25,2024-11-08,2024-11-10 05:20:39,18,2461200.5,2.518891392384422,0.6365659346562491,13.75276371526927,275.1843003283375,331.8945220999195,217.8731416492268,0.011359318791790604,(2019 NT),297.78005060042335,0.00031164922680204654,2.518891393104044,0.6365659346203689,13.75276371263061,275.1843003379773,331.894522101672,217.873141469961,-1.0689595608681657e-07,-3.653796311064994e-07,3.7126306100532247e-06,9.033797726942794e-05,-0.000207898327971634,0.00031146996101938385,0.00031146996101938385
122,1.9956563,0.5058072,10.06177,164.87309,150.28551,62.27738,0.98623897473464,3.0050736252653603,2.819217750444684,86819 (2000 GK137),86819,20086819,an,APO,Y,17.48,0.802,.0165109,11324,864,0,1994-04-03,2025-04-04,2025-11-21 03:46:43,173,2461200.5,1.995656261893172,0.5058071974643612,10.06177329990732,164.8731293205894,150.2854700904354,62.27738200305303,0.0028064045614147673,(2021 RT4),206.7672650259224,2.00305302655579e-06,1.99565626182499,0.5058071974796136,10.06177330277828,164.8731293137055,150.2854700948805,62.27738215265723,-3.8175010041996416e-08,-2.520386455096002e-09,3.3027782802008687e-06,3.931370551413238e-05,-3.9905119479044515e-05,2.1526572311358905e-06,3.9905119479044515e-05
123,2.0847298,0.5932104,4.48847,227.75939,290.41368,224.23513,0.8480464014500799,3.32141319854992,3.010056597650709,290772 (2005 VC),290772,20290772,an,APO,Y,17.49,,.0200582,7265,94,1,2005-11-01,2025-09-22,2026-08-26 08:48:33,JPL 40,2461200.5,2.084729593302518,0.5932101668972348,4.488410426199341,227.7598675097431,290.4131387597735,224.2353966612798,0.03621496941231579,(2026 FK5),343.7206705871084,0.0002666612797952439,2.084729593286672,0.5932101668980384,4.488410425780253,227.7598675368894,290.4131387307957,224.2353966235424,-2.0671332778832152e-07,-2.3310196162196206e-07,-5.9574219747560164e-05,0.0004775368894058829,-0.0005412692042909839,0.00026662354241580033,0.0005412692042909839
124,2.2344631,0.5767474,16.18609,116.62205,139.53984,89.33903,0.9457423166790601,3.52318388332094,3.3401023934502114,314082 Dryope (2005 CZ36),314082,20314082,an,APO,Y,17.50,,.0145807,7415,363,0,2005-01-19,2025-05-09,2025-05-10 06:18:33,90,2461200.5,2.234463047839127,0.5767473715529002,16.18608830645751,116.622051862771,139.5398253709742,89.33904667989461,0.0007462062054686935,(2023 OY),433.89584228533954,1.6679894599747058e-05,2.234463047587005,0.5767473715454432,16.18608830863658,116.6220518571993,139.5398253717345,89.33904673281414,-5.2412995277251184e-08,-2.8454556821877475e-08,-1.6913634190984794e-06,1.8571992939087067e-06,-1.4628265489591286e-05,1.6732814145825614e-05,1.6732814145825614e-05
125,1.6992091,0.8257849,39.01303,181.67697,123.38896,109.12755,0.2960278832774099,3.10239031672259,2.214982186535956,231937 (2001 FO32),231937,20231937,an,APO,Y,17.51,0.55,.00248745,9037,287,0,2001-03-23,2025-12-19,2025-12-20 05:23:58,80,2461200.5,1.699209047357899,0.8257849721886693,39.01302433442171,181.6769701033924,123.3889604383354,109.1275509873357,0.0003230634921327812,(2016 ED195),577.2364044386744,9.873356816569867e-07,1.699209047386646,0.8257849722105483,39.01302433739283,181.6769700963219,123.3889604440533,109.1275510011327,-5.261335411788082e-08,7.221054820760742e-08,-5.662607172496337e-06,9.632188380237494e-08,4.440532848093426e-07,1.001132716282882e-06,1.001132716282882e-06
126,2.4077964,0.6238857,2.42699,338.65275,20.33259,145.34149,0.9056066575285201,3.90998614247148,3.736195914247076,52760 (1998 ML14),52760,20052760,an,APO,Y,17.52,1.0,.0169976,9768,708,0,1998-06-24,2025-03-22,2025-03-23 06:20:58,159,2461200.5,2.407796400022283,0.623885674110855,2.426985493017353,338.6527674507715,20.33258263075463,145.341483440669,0.0009749621670132289,(2025 SA2),172.31779867409227,-6.559330984146072e-06,2.407796400766168,0.6238856741066894,2.426985490746918,338.6527674345363,20.33258264879749,145.3414832657748,7.661680179182895e-10,-2.5893310606761588e-08,-4.509253082041198e-06,1.7434536289329117e-05,-7.351202498284692e-06,-6.734225195259569e-06,1.7434536289329117e-05
127,2.0677254,0.6691596,2.11568,232.85463,135.64523,192.51717,0.6840870984261601,3.45136370157384,2.9733038554681404,458122 (2010 EW45),458122,20458122,an,APO,Y,17.55,,.0190694,9499,1288,0,1999-03-21,2025-03-23,2026-01-24 15:45:22,155,2461200.5,2.067725400295985,0.6691595665716319,2.115678975359448,232.8545386890165,135.6453165215925,192.517170965988,0.006290174784240198,(2025 VK5),280.30063134647037,9.65987993595263e-07,2.067725400408009,0.669159566536612,2.115678975968192,232.8545386767505,135.6453165393789,192.5171709457045,4.0800873790658443e-10,-3.34633879495172e-08,-1.0240318077947563e-06,-9.132324947813686e-05,8.65393789126756e-05,9.457044995997421e-07,9.132324947813686e-05
128,0.8278977,0.2094484,8.54804,273.62643,327.01857,193.58027,0.6544958513713199,1.00129954862868,0.7532948773655039,163899 (2003 SD220),163899,20163899,an,ATE,Y,17.56,0.791,.0179894,9153,1935,0,2000-01-06,2025-01-27,2026-01-30 16:36:34,243,2461200.5,0.8278976775931405,0.2094483846218542,8.54803455037552,273.6264246410117,327.0185839171129,193.5802622022534,0.0007947993469009903,(2020 XJ3),287.0439824674693,-7.797746604865097e-06,0.827897677684989,0.2094483845975736,8.548034551725562,273.6264246242798,327.0185839399825,193.5802618718711,-2.231501095018018e-08,-1.540242641762113e-08,-5.448274437824807e-06,-5.375720206757251e-06,1.3939982466126821e-05,-8.128128911266685e-06,1.3939982466126821e-05
129,3.3418316,0.8320031,35.60472,80.21035,95.80133,123.22571,0.56141734912204,6.1222458508779605,6.109094483776245,504034 (2005 UJ159),504034,20504034,an,APO,Y,17.56,,.0408601,6831,307,0,2005-10-30,2024-07-13,2024-07-17 14:01:03,63,2461200.5,3.341831569446146,0.8320030590647224,35.60473015563974,80.2103474454711,95.80133409270776,123.225712645004,0.0005689187635038567,508796 (2000 KN44),984.1311156948368,2.6450039740666398e-06,3.341831569311116,0.8320030590067161,35.60473015493406,80.21034744128087,95.80133410360874,123.2257126269424,-3.0688883878582374e-08,-4.099328387852097e-08,1.0154934059869447e-05,-2.5587191316844837e-06,4.1036087452539505e-06,2.62694237562755e-06,4.1036087452539505e-06
130,1.8896615,0.5208196,5.43674,104.69532,221.57844,161.94316,0.9054887534346,2.8738342465654,2.5976224094530314,177614 (2004 HK33),177614,20177614,an,APO,Y,17.57,,.0087742,9082,954,0,2001-03-12,2026-01-22,2026-01-31 05:21:11,196,2461200.5,1.889661509708515,0.520819608552853,5.436737982154077,104.6953412481582,221.5784119335014,161.943157545024,0.0017631215333664275,(2016 NK33),236.28138335940895,-2.454975998489317e-06,1.889661509635001,0.5208196086077506,5.436737982559943,104.6953412605658,221.5784119178934,161.94315751982,9.635000797203475e-09,8.607750512368284e-09,-2.0174400576777884e-06,2.126056580209479e-05,-2.8082106609872426e-05,-2.480180000929977e-06,2.8082106609872426e-05
131,8.6053869,0.8827231,133.99961,128.96684,158.413,6.65892,1.00921309893261,16.20156070106739,25.24385062169724,(2025 VP),2025 VP,54560903,au,APO,Y,17.57,,.0274452,151,112,5,2025-10-27,2026-03-27,2026-03-27 06:21:27,6,2461200.5,8.605195554620405,0.882720516313401,133.9996229293792,128.9666746737748,158.4129624342765,6.659136190919526,0.19160384604900063,C/2010 L5 (WISE),4848.01230846171,0.00021619091953084535,8.605195554642956,0.8827205163128871,133.9996229293251,128.9666746738105,158.4129624348708,6.659136190888583,-0.00019134535704345979,-2.5836871129225614e-06,1.2929325123423041e-05,-0.00016532618948872368,-3.756512921881949e-05,0.00021619088857960378,0.00021619088857960378
132,2.4211089,0.631387,8.56552,178.00841,243.15297,355.65328,0.8924522149556999,3.9497655850443008,3.7672243647769954,180186 (2003 QZ30),180186,20180186,an,APO,Y,17.58,,.0453456,14122,745,0,1984-08-23,2023-04-23,2023-04-24 06:52:30,147,2461200.5,2.421108856624721,0.6313870372993284,8.565508955964802,178.00842829794,243.152956684533,355.6532824916767,0.0012620078573960033,(2020 BP15),300.55677612663806,2.491676696081413e-06,2.421108855747068,0.6313870373750204,8.565508959027754,178.0084283262859,243.1529566604627,355.6532828981067,-4.425293198551117e-08,3.737502041190055e-08,-1.1040972244913405e-05,1.8326285896819172e-05,-1.3339537304091209e-05,2.8981066861888394e-06,1.8326285896819172e-05
